Power,H,T,P,t1,p1,t2,p2,t4,p4,m4,m_gas,CLCSO
168.3,11.98253822,11.02873993,1015.189941,11.8,-1.15,396,1.23,577.2,1.01,1044010,52299,81.08175659
168.3,12.3063736,11.08787632,1015.162537,11.9,-1.15,396.1,1.23,577.5,1.03,1056942,52555,81.16513824
168.6,12.37535381,11.06634426,1015.167542,11.8,-1.15,396.2,1.23,577.7,1.02,1018405,52575,81.17862701
168.4,12.24240303,11.07759762,1015.299744,11.8,-1.15,396.1,1.23,577.6,1.02,1030008,52440,81.13877106
169.2,11.63744164,10.97870541,1015.346924,11.9,-1.16,396.2,1.23,577.6,1.01,1045952,52627,81.1599884
168.5,11.7739296,10.90339756,1015.214417,11.8,-1.16,396.1,1.23,577.9,1.01,1045723,52524,81.3052063
168,12.02403259,10.99409866,1015.273682,11.6,-1.16,395.8,1.23,577.5,0.99,1047275,52434,81.07498932
167.7,12.15372849,10.99450874,1015.176941,11.6,-1.16,395.9,1.23,577.2,1,1009741,52454,81.12229156
168.5,11.98180008,11.00090408,1015.195923,11.7,-1.15,396.1,1.23,577.6,1,1015448,52465,81.13613129
168,11.79860592,10.93569183,1015.106445,11.7,-1.15,395.9,1.23,577.5,1.02,1042626,52572,81.1421814
168,11.76366234,10.96634197,1015.117493,11.7,-1.14,395.9,1.23,577.5,1.01,1006274,52414,81.10379791
167.8,11.81436062,11.06750774,1015.309814,11.6,-1.15,396,1.23,577.3,1,1033188,52496,81.12019348
168.5,11.31129456,11.0530529,1015.315552,11.7,-1.15,395.8,1.23,577.3,1.02,1012249,52552,81.13132477
168.4,11.45915318,11.00084877,1015.071899,11.8,-1.15,396.1,1.23,577.6,1.01,1038947,52382,81.11416626
168.7,11.0878973,11.05894947,1015.008789,11.8,-1.15,396.1,1.23,577.6,1.02,1012284,52541,81.1794281
168.1,11.01893139,11.11109543,1014.960938,11.8,-1.15,396.1,1.23,577.7,1.05,1002877,52544,81.16848755
168.6,11.11483383,11.06516647,1014.994324,11.8,-1.15,396.3,1.23,577.9,1.04,1016767,52484,81.18632507
168.2,10.87060642,11.11176586,1015.015076,11.8,-1.14,396.1,1.23,577.8,1.02,1000405,52484,81.16821289
168.6,10.92212105,11.08318233,1015.109985,11.8,-1.15,396.2,1.23,577.8,1.02,1064668,52466,81.16631317
168,11.33577919,11.09560013,1015.261841,11.8,-1.14,396.1,1.23,578,1.01,1040405,52685,81.33184052
168.7,11.5191679,11.04562855,1015.28833,11.8,-1.16,396.1,1.23,577.9,1.04,1047590,52520,81.1652832
168.4,11.52750492,11.00874996,1015.064941,11.8,-1.15,396.2,1.23,577.8,1.02,1063175,52518,81.14257813
168.3,11.79714584,11.04714584,1014.954407,11.7,-1.15,396.1,1.23,577.6,1.03,1036335,52497,81.11481476
168.7,11.38229847,11.11887074,1014.934082,11.8,-1.15,396.1,1.23,577.6,1.03,1029243,52366,81.12585449
169,11.4374361,11.22841072,1014.930115,11.9,-1.14,396.2,1.23,577.7,1.02,1080131,52530,81.24666595
168.3,11.47908497,11.25275326,1014.965698,11.9,-1.15,396.3,1.23,577.9,1.01,1100188,52509,81.18788147
168.2,11.21729088,11.25728226,1015.093506,12,-1.15,396.3,1.23,578,1.02,1001589,52550,81.15904236
168.7,11.08691692,11.10692883,1014.929382,11.9,-1.15,396.4,1.23,577.8,0.99,996767,52456,81.16094971
168.6,11.36320591,11.12660313,1014.972107,11.8,-1.15,396.1,1.23,577.5,0.98,997726,52447,81.14558411
167.7,11.32310867,11.17378235,1015.242676,11.7,-1.15,396.1,1.23,577.4,0.99,1026767,52470,81.13556671
168.3,11.11695957,11.18695831,1014.845764,11.9,-1.16,396.3,1.23,577.7,0.98,1017776,52528,81.15835571
168.4,10.94544888,11.16727352,1015.016541,11.8,-1.13,396.2,1.23,577.7,1.02,1043577,52451,81.13585663
168.3,10.84896564,11.21207619,1014.905273,11.9,-1.14,396.2,1.23,577.8,1.02,1009877,52554,81.18363953
167.8,10.62766743,11.25812435,1014.936462,11.9,-1.14,396.2,1.23,577.6,1.01,1011627,52420,81.1546936
168.5,10.72706223,11.21146488,1014.941711,11.9,-1.14,396.2,1.23,577.6,0.99,1054971,52374,81.12850952
168.7,10.60078335,11.1446085,1014.882202,11.9,-1.14,396.3,1.23,577.8,1.02,1030352,52480,81.18505859
168.2,10.91485786,11.1945734,1014.785278,11.9,-1.14,396.2,1.23,577.9,1.02,1056793,52600,81.33746338
168.5,10.86622143,11.28918457,1014.852173,12,-1.14,396.3,1.23,578.3,1.01,1058448,52567,81.18113708
168.7,10.46988583,11.39006615,1014.876221,12.2,-1.15,396.6,1.23,578.1,1.02,1049751,52491,81.21681976
168.5,10.26959515,11.48522282,1014.818726,12.2,-1.15,396.6,1.23,578.1,1.04,1069004,52492,81.23056793
168.5,9.997725487,11.42823696,1014.89502,12.1,-1.15,396.8,1.23,578.3,1.03,1071065,52487,81.25971222
168.5,10.06481838,11.38129139,1014.789795,12.1,-1.15,396.7,1.23,578.3,1.01,967141,52512,81.23720551
168.4,10.36970711,11.31485462,1014.84314,12,-1.14,396.7,1.23,578.4,1.05,992406,52613,81.21473694
168.2,10.33765507,11.38823032,1014.933655,11.9,-1.14,396.5,1.23,577.9,1.04,1034272,52474,81.21917725
167.9,10.43172836,11.43516159,1014.806885,12,-1.15,396.4,1.23,578,1.04,984463,52484,81.17964172
168,10.65011215,11.53486824,1014.775757,12.1,-1.15,396.5,1.23,578,1.03,1039641,52428,81.17224121
167.9,10.82512856,11.53205109,1014.87915,12.3,-1.15,396.5,1.23,578.4,1.03,1015971,52424,81.23516846
167.9,10.9853363,11.5686655,1014.90918,12.3,-1.14,396.8,1.23,578.5,1.03,960130,52467,81.21310425
168.6,10.86179161,11.59920311,1015.001953,12.3,-1.14,396.8,1.23,578.3,1.01,1009670,52445,81.21653748
168.6,10.1926918,11.60730743,1014.900024,12.5,-1.15,397,1.23,578.5,1.01,1062535,52455,81.27990723
168,9.901503563,11.57571983,1014.812012,12.3,-1.15,397,1.23,578.3,1.03,1000757,52471,81.22747803
167.9,9.638654709,11.46800137,1014.952698,12.1,-1.14,396.8,1.23,578.2,1.04,1005674,52322,81.17597198
168.2,9.84615612,11.42205811,1014.850464,12.1,-1.15,396.8,1.23,578.1,1.03,1026510,52447,81.1788559
168.2,9.64883709,11.43116283,1014.902466,12,-1.14,396.6,1.23,577.7,1.04,1061467,52471,81.14801025
168.4,9.233485222,11.35954189,1015.082275,12.1,-1.16,396.6,1.23,578.2,1.04,1039087,52399,81.21935272
168.2,9.501680374,11.34662914,1014.934937,12.1,-1.15,396.6,1.23,578.1,1.05,1078760,52582,81.16107178
168.1,9.706021309,11.34100819,1015.042542,12,-1.14,396.7,1.23,578,1.03,1082665,52424,81.1428299
168.3,9.623907089,11.32605076,1015.004089,12,-1.15,396.6,1.23,577.9,1.05,1097426,52466,81.15842438
167.2,9.556520462,11.38696098,1014.818359,12,-1.15,396.4,1.23,577.8,1.04,1049556,52472,81.14466858
166.9,9.466788292,11.45095539,1014.801575,12,-1.14,396.6,1.23,577.9,1.02,1107610,52256,81.05661774
166.4,8.982629776,11.50605297,1014.784973,12,-1.14,396.3,1.23,576.8,1.04,1031294,52219,80.84147644
166.7,9.311009407,11.45899105,1014.679382,12.1,-1.14,396.2,1.23,576.2,1.01,1042510,52015,80.81406403
166.6,9.69882679,11.45062828,1014.770813,12,-1.13,396.2,1.23,576.1,1.04,1041945,52069,80.84104156
166.8,9.709465027,11.55946636,1014.801941,12.1,-1.15,396,1.23,576,1.01,1015899,52119,80.88168335
167.4,9.830123901,11.59353828,1014.795837,12.2,-1.14,396.3,1.23,576.5,1.01,1046718,52146,80.90018463
166.5,9.858089447,11.57980347,1015.011475,12.3,-1.15,396.4,1.23,576.6,1,1037259,52132,80.97262573
167.6,10.23065567,11.5335474,1014.824341,12.2,-1.15,396.2,1.23,576.9,1.02,1026946,52128,80.89270782
167.1,10.3350296,11.56487083,1014.830505,12.1,-1.14,396.3,1.23,576.7,1,1079982,52108,80.91228485
167.2,10.32557487,11.55439377,1014.779236,12.2,-1.14,396.3,1.23,576.5,1,1010832,52144,80.94123077
166.9,10.34917068,11.56083107,1014.939636,12.2,-1.15,396.3,1.23,576.8,0.98,992412,52063,80.97738647
166.9,10.32311249,11.5531168,1014.898926,12.1,-1.14,396.3,1.23,576.6,0.98,1080172,52186,80.95537567
166.5,9.496739388,11.53674316,1014.841736,12.1,-1.14,396.3,1.23,576.6,0.99,1010043,52215,80.94940186
167.5,9.925662041,11.54783249,1014.808533,12,-1.14,396.2,1.23,576.6,1,1045857,52181,80.94400024
166.9,10.04594612,11.5380497,1014.789368,12.1,-1.14,396.3,1.23,576.6,1.01,1062087,52246,80.95430756
166.4,9.796773911,11.54569721,1015.288025,12,-1.14,396.1,1.23,576.5,1.01,1017197,52099,80.9546051
167.3,9.906075478,11.51200962,1014.774536,12,-1.14,396,1.23,576.5,0.98,1055078,52092,80.84818268
167.1,9.946613312,11.52082539,1014.86261,11.9,-1.13,396.1,1.23,576.5,1.01,1064425,52200,80.91738892
167.3,10.17127132,11.5383606,1014.531372,12,-1.15,396.1,1.23,576.4,1.01,1047525,52179,80.92311096
167.1,10.17984581,11.62984467,1014.685791,12.1,-1.13,396.2,1.23,576.5,1.02,1050286,52278,80.95339203
166.6,10.25504303,11.63771152,1014.732849,12.1,-1.15,396.3,1.23,576.6,1.03,1045041,52174,80.94664764
167,10.37477493,11.7156744,1014.725769,12.1,-1.14,396.4,1.23,576.6,1.03,1049216,52154,80.94566345
167.2,10.36913204,11.74047661,1014.66095,12.2,-1.15,396.4,1.23,576.6,1.03,1073391,52263,80.9716568
168.3,10.31948566,11.77897167,1014.757324,12.2,-1.14,396.4,1.23,576.7,1.04,1002029,52160,80.95874786
168.5,10.40549278,11.77549267,1014.725159,12.2,-1.15,396.3,1.23,576.7,1.02,1062498,52259,81.1102829
167.1,10.49316025,11.77365589,1014.747253,12.2,-1.15,396.4,1.23,578.2,1.02,1025452,52712,81.44000244
167.2,10.27606583,11.77426243,1014.937134,12.2,-1.14,396.3,1.23,577.8,1.01,1059876,52213,80.98230743
166.7,10.5263586,11.72635841,1014.945496,12.2,-1.15,396.6,1.23,577.3,1,1026005,52218,80.99756622
166.6,10.51835442,11.72337341,1014.9245,12.1,-1.14,396.3,1.23,576.9,1.03,1020222,52171,80.96453857
166.6,10.52170753,11.65446568,1014.608704,12.1,-1.15,396.4,1.23,576.6,1.04,1062987,52113,80.91344452
166.7,10.73232174,11.67232037,1014.713806,12.1,-1.14,396.2,1.23,576.4,1.03,982352,52144,80.89603424
167.7,10.52364445,11.66317654,1014.604248,12,-1.15,396.3,1.23,576.3,1.03,1079955,52178,80.95320129
167,10.65365219,11.72192383,1014.743896,12,-1.14,396.1,1.23,576.7,1.02,1027472,52336,81.08318329
167.3,10.6422224,11.77555466,1014.648254,12.1,-1.14,396.1,1.23,576.7,1.01,1034823,52196,80.90436554
166.5,10.62219715,11.83219242,1014.737732,12.1,-1.15,396.1,1.23,576.6,1,1051016,52323,81.08336639
167.3,10.57492065,11.82492065,1014.874512,12.1,-1.15,396,1.23,576.6,1.02,1045304,52140,80.8820343
167.4,10.86959743,11.84739876,1014.600708,12.1,-1.15,396.3,1.23,576.5,1.03,1018434,52057,80.90229034
166.8,11.05532455,11.95133209,1014.965698,12.1,-1.14,396.2,1.23,576.3,1.02,1050644,52197,80.94168091
167.2,10.70733452,12.01066494,1014.634155,12.2,-1.15,396.1,1.23,576.3,1.02,1084565,52138,80.9174118
167.3,10.58025646,12.07349586,1014.57843,12.3,-1.14,396.2,1.23,576.7,1.01,1064548,52126,80.9466095
167.2,10.28984833,12.07969761,1015.011597,12.2,-1.14,396.1,1.23,576.7,0.99,981321,52259,80.95281982
167,10.26065445,12.0203228,1014.679443,12.1,-1.14,396.2,1.23,576.6,0.99,1008531,52169,80.9648056
166.8,10.38021469,12.08978653,1014.671143,12.2,-1.14,396.1,1.23,576.7,0.99,1033789,52214,80.97874451
166.4,10.32867527,12.05484581,1014.728577,12.1,-1.14,396.2,1.23,576.3,0.99,1062719,52165,80.93580627
167.1,9.987046242,12.03591919,1014.728149,12.1,-1.14,396,1.23,576.6,1.04,1090442,52132,80.88436127
166.8,9.831474304,12.02426243,1014.962402,12,-1.13,396.2,1.23,576.4,1.01,1010418,52149,80.91236115
166.8,9.987303734,12.04079247,1014.400452,12.1,-1.14,396.1,1.23,576.3,1.01,994821,52059,80.94716644
167.3,9.912613869,12.03869629,1014.630371,12.1,-1.14,396.3,1.23,576.6,1.01,1089039,52186,80.9693222
167.4,10.00176334,11.95823574,1014.545532,12.1,-1.14,396.4,1.23,576.7,1.04,1017828,52158,80.96451569
167,10.04851627,11.9714756,1014.859619,12.1,-1.14,396.4,1.23,576.8,1.03,1043071,52255,81.02697754
167,9.976028442,12.00797462,1014.821411,12,-1.14,396.3,1.23,576.6,1.06,1005442,52238,80.97490692
166.6,9.913693428,12.05630684,1014.685547,12.1,-1.14,396.2,1.23,576.7,1.02,1052270,52086,80.91912079
166.7,10.01264191,12.09369564,1014.490051,12,-1.15,396.1,1.23,576.6,1.01,1019297,52230,80.94025421
166.5,10.02507591,12.12507725,1014.806458,12,-1.13,396.1,1.23,576.5,1,1075708,52177,80.94247437
167.1,9.95271492,12.05637074,1014.872314,12.1,-1.14,396.1,1.23,576.5,1,1017247,52200,80.94208527
166,10.09344864,12.0443573,1014.573242,12.1,-1.14,396.1,1.23,576.3,1.01,1016496,52219,80.91657257
166.7,10.20426655,12.10146618,1014.561279,12,-1.15,396.3,1.23,576.3,1,1012473,52066,80.90795898
167.1,10.01383495,12.08808327,1014.795715,12,-1.15,396.2,1.23,576.7,0.99,1041439,52231,80.98427582
167,10.00959492,12.09347057,1014.741516,12.1,-1.14,396.4,1.23,576.7,1,1018745,52162,80.94598389
166.8,10.1101923,12.14504623,1014.829468,12.1,-1.14,396.3,1.23,576.4,0.99,1044282,52128,80.97124481
166.7,10.06740093,12.15484524,1014.601501,12.2,-1.14,396.4,1.23,576.5,1.01,1010344,52316,80.97164917
166.6,10.19034195,12.15258789,1014.600952,12.1,-1.14,396.4,1.23,576.3,1.01,1014909,52142,80.94960785
166.9,10.33038425,12.16596031,1014.557678,12.1,-1.14,396.3,1.23,576.6,1.01,1011576,52171,80.93170929
166.8,10.56829453,12.19488621,1014.461121,12.1,-1.14,396.3,1.23,576.4,1.02,1070136,52198,80.94927216
167,10.62553978,12.26035976,1014.550049,12.1,-1.15,396.3,1.23,576.4,1.03,1040492,52171,80.97442627
166.8,10.69004345,12.32995796,1014.670898,12.2,-1.14,396.5,1.23,576.4,1.03,1053608,52077,80.99310303
167,10.46483135,12.36257553,1014.459961,12.1,-1.14,396.4,1.23,576.7,1.01,1057721,52283,80.99803162
167.4,10.30945683,12.35527134,1014.466248,12.1,-1.14,396.4,1.23,576.8,1,1063988,52208,81.00493622
167.4,10.14910221,12.29613209,1014.431641,12,-1.13,396.4,1.23,576.8,1.01,1031365,52226,80.99360657
167.6,10.28710079,12.29546356,1014.980957,12,-1.14,396.3,1.23,576.7,1.04,1081754,52112,80.99246979
167,10.22552204,12.23449516,1014.46637,12,-1.14,396.2,1.23,576.7,1.04,1035468,52160,81.01464844
167.1,10.07734871,12.30265045,1014.440002,12,-1.13,396.2,1.23,576.8,1.02,1084117,52162,80.94261932
167.1,10.10761642,12.25506115,1014.490051,12,-1.14,396.1,1.23,576.5,1.01,1024586,52179,80.94313049
166.5,10.31086731,12.3682642,1014.477478,12,-1.14,396.1,1.23,576.4,1.02,1011699,52256,80.95568848
167.2,10.16164684,12.42164612,1014.458862,12,-1.14,396.2,1.23,576.3,1.01,1074854,52118,80.93843842
166.6,10.3593502,12.45785236,1014.46759,12,-1.13,396.2,1.23,576.4,1,1011278,52123,80.96669769
167.8,10.04688835,12.40688801,1014.608765,12,-1.14,396.1,1.23,576.3,0.98,1074412,52216,80.99334717
167,10.03978825,12.3251009,1014.55426,12,-1.14,396.2,1.23,576.5,0.99,987183,52195,80.97756195
167.4,10.19940948,12.39511108,1014.809692,11.9,-1.13,396.2,1.23,576.5,1,1087872,52315,80.98982239
166.9,10.2625494,12.38944244,1014.427856,12,-1.14,396.2,1.23,576.7,1.02,1018702,52115,80.96075439
167.2,10.12298965,12.52350235,1014.572388,12,-1.13,396.1,1.23,576.6,1,1067267,52219,80.97357178
166.6,10.01051044,12.5394907,1014.497192,12,-1.14,396.3,1.23,576.8,1.03,1073596,52143,80.96118927
167.2,9.838294983,12.50023746,1014.587219,12,-1.14,396.1,1.23,576.5,1.02,1041783,52283,80.96438599
166.4,9.752449036,12.47245026,1014.462524,12.1,-1.14,396.2,1.23,576.5,1.03,966708,52220,80.98656464
167.7,9.792673111,12.33179474,1014.569397,12,-1.14,396.2,1.23,576.5,1.02,1054084,52230,80.9393158
167.1,9.996920586,12.32891369,1014.318298,12,-1.14,396.3,1.23,576.3,1,1022526,52120,80.98725891
167.2,9.863078117,12.40691948,1014.402222,12,-1.13,396.2,1.23,576.5,1.01,1031486,52273,80.95632935
167.4,9.911794662,12.47412014,1014.473328,12,-1.14,396.1,1.23,576.3,1.01,1038607,52094,80.94712067
166.8,9.938547134,12.50139046,1014.46167,12,-1.13,396,1.23,576.7,1.05,1090482,52209,80.99582672
167.2,9.973443985,12.46311378,1014.685181,12,-1.14,396.1,1.23,576.4,1.03,1049014,52260,80.93889618
166.9,10.10417175,12.41567802,1014.518188,12,-1.13,396.1,1.23,576.3,1.01,1039918,52157,80.9526062
167.2,10.10903072,12.38096809,1014.401733,12.1,-1.14,396.2,1.23,576.5,1.01,1017288,52301,80.96002197
166.8,10.21353817,12.40646267,1014.337585,12.1,-1.14,396.2,1.23,576.3,1.01,1166265,52156,80.95062256
167.2,10.38554859,12.51359558,1014.400757,12,-1.14,396.3,1.23,576.3,1.02,1076202,52203,80.99570465
167.7,10.20723057,12.47361565,1014.325745,12.1,-1.13,396.3,1.23,576.4,1,1065728,52262,81.00710297
167.3,10.38469791,12.46769428,1014.453918,12.2,-1.14,396.3,1.23,576.5,1,1054943,52166,81.02270508
167.2,10.32898617,12.39101315,1014.497009,12.1,-1.14,396.2,1.23,576.8,1.01,1075179,52295,81.06382751
166.9,10.33869648,12.33869743,1014.439148,12.1,-1.14,396,1.23,576.7,1,1056123,52169,80.9454422
167,10.48361015,12.38374043,1014.385376,12.1,-1.14,396.2,1.23,576.7,1.01,983206,52154,80.96930695
167.1,10.45880699,12.46119213,1014.402039,12.1,-1.14,396.1,1.23,576.5,1,1032573,52269,80.99394226
167,10.62719631,12.56840324,1014.447632,12.1,-1.14,396.2,1.23,576.5,1.01,1071050,52109,80.96658325
166.8,10.30619717,12.57689381,1014.466614,12.1,-1.14,396.2,1.23,576.6,1.02,1050257,52242,81.02269745
167.2,10.31883335,12.52704906,1014.438416,12.3,-1.14,396.3,1.23,576.6,1.03,1005944,52292,81.01394653
167.8,10.23488712,12.47355175,1014.481201,12.2,-1.14,396.4,1.23,576.6,1.02,1073754,52215,81.02386475
166.5,10.32991695,12.40983295,1014.633484,12.1,-1.13,396.3,1.23,576.5,1,1051414,52190,81.02009583
166.8,10.2700491,12.28337383,1014.690247,12,-1.14,396.3,1.23,576.7,0.99,1009804,52120,80.98391724
167.1,10.43660545,12.22008991,1014.387573,12,-1.14,396.3,1.23,576.4,1,1065761,52135,80.93743134
167.2,10.46947384,12.28683376,1014.498352,12,-1.14,396.2,1.23,576.2,0.99,1047075,52254,80.97753906
167,10.57415867,12.28831768,1014.639343,12,-1.13,396.1,1.23,576.2,1,1011427,52212,80.93587494
166.6,10.59450722,12.24547482,1014.430542,12.1,-1.14,396.2,1.23,576.1,1,1010442,52414,81.00788116
167.3,10.64024544,12.26960659,1014.3573,12.1,-1.13,396.4,1.23,576.2,0.99,1044190,52129,80.95776367
166.8,10.69326019,12.29975224,1014.415039,12.1,-1.14,396.3,1.23,576.2,1,1039743,52128,80.97336578
166.4,10.7208271,12.34481335,1014.334106,12.1,-1.14,396.2,1.23,576.1,1.01,1068232,52174,80.95385742
167,10.87932301,12.41067696,1014.346497,12,-1.13,396.2,1.23,576,1.03,1105096,52205,80.98270416
166.6,10.49038792,12.34980392,1014.407532,12,-1.14,396.1,1.23,576.3,1.03,1000947,52307,81.02181244
167.6,10.61318398,12.30122375,1014.354431,12,-1.14,396.1,1.23,576.7,1.04,1069658,52239,81.0247345
167.1,10.65883255,12.31675243,1014.440552,11.9,-1.14,396,1.23,577,1.02,1063012,52321,81.11540222
167.7,10.61228752,12.30237007,1014.360657,11.9,-1.14,396,1.23,576.7,1.02,1013106,52282,81.00601196
167.6,10.70131302,12.17043591,1014.241821,11.9,-1.14,396,1.23,576.6,0.99,1002776,52239,80.98908234
167.5,10.91549301,12.1890974,1014.375061,11.9,-1.13,395.9,1.23,576.8,1.01,1022440,52362,81.06008911
167.5,10.96264362,12.16126156,1014.584595,11.9,-1.13,396,1.23,576.7,1,1034317,52176,80.98423767
167.4,10.94033623,12.21866798,1014.619751,11.9,-1.15,395.9,1.23,576.6,0.99,1032905,52214,81.05702972
167.3,10.94407272,12.14205837,1014.505737,11.9,-1.15,395.9,1.23,576.7,0.99,1078717,52317,80.99422455
166.9,11.09126568,12.15751076,1014.734497,12,-1.14,396,1.23,576.5,1.01,1047540,52260,80.99713135
167.3,11.1478157,12.10901928,1014.563538,12,-1.15,396.1,1.23,576.4,1.01,1054678,52371,81.02095032
167.5,11.16934395,12.09065628,1014.493896,12,-1.14,396.1,1.23,576.5,0.98,1064463,52286,81.00588989
167.8,11.24379253,12.1460104,1014.525452,11.9,-1.13,396.3,1.23,576.7,0.98,1097831,52256,81.03738403
167.7,11.24734211,12.13708305,1014.484863,11.9,-1.15,396.1,1.23,576.7,0.97,1054855,52342,81.0280304
168.3,11.20152187,12.13575935,1014.41449,11.9,-1.14,396.1,1.23,576.6,1.02,1046166,52169,81.01483917
168.1,11.19622993,12.07622528,1014.573425,11.9,-1.14,396.2,1.23,576.8,1,1000757,52300,81.07234955
167.6,11.05353451,12.03287029,1014.454041,12,-1.14,396.1,1.23,577.2,1,1080276,52376,81.12064362
168.1,11.21105862,11.98947239,1014.419617,11.9,-1.14,396.1,1.23,577,1.03,1032369,52294,81.01013184
166.6,11.25466156,11.93982601,1014.46936,11.8,-1.13,396.1,1.23,576.5,1.01,1060854,52408,81.02716827
167,11.4308939,11.97910213,1014.482483,11.9,-1.13,396,1.23,576.4,1.03,1050676,52265,81.02927399
167.8,11.28085041,11.9260931,1014.572937,11.9,-1.12,396.1,1.23,576.5,1.01,1045500,52249,81.03457642
166.8,11.33154011,11.94459534,1014.528076,11.8,-1.13,396,1.23,576.5,1,1069956,52346,81.01676941
167.4,11.23838711,11.89981842,1014.494385,11.9,-1.13,396.3,1.23,576.5,0.98,1055302,52233,80.99855804
167.4,11.40806007,11.80239964,1014.592163,11.9,-1.13,396,1.23,576.3,1,1023791,52396,81.00596619
167.3,11.56395245,11.80196953,1014.436218,11.9,-1.14,396,1.23,576.2,1.04,1058077,52180,80.98284912
167.2,11.6675415,11.79754066,1014.468628,11.9,-1.14,395.9,1.23,576.2,1.01,1042537,52229,81.00553894
167.5,11.7087822,11.73243523,1014.657837,11.9,-1.13,396,1.23,576.2,1.04,1053928,52239,80.98332977
167.6,11.79084682,11.74915314,1014.615295,11.8,-1.14,395.9,1.23,576.3,1,1073300,52292,81.03440094
167.2,11.79210758,11.71712589,1014.553894,11.8,-1.14,396,1.23,576.3,1.01,1059368,52307,80.99356842
167.2,11.85935783,11.72064304,1014.457825,11.8,-1.13,396.1,1.23,576.3,1.02,968968,52306,81.00495911
167.6,11.91788769,11.72424221,1014.48938,11.8,-1.13,396,1.23,576.3,1.02,1020592,52206,80.97478485
167.3,11.95380116,11.69619846,1014.475525,11.8,-1.13,396.1,1.23,576.3,1,1019715,52298,81.00996399
167.6,12.03658009,11.67889595,1014.530029,11.8,-1.14,395.9,1.23,576.2,1.03,1034591,52264,81.01185608
167.1,12.02151299,11.66697311,1014.600037,11.8,-1.13,396.1,1.23,576.4,1.04,1034514,52281,81.02342224
167.8,11.83198452,11.64198399,1014.84137,11.8,-1.13,396,1.23,576.3,1.03,1128670,52301,81.02059174
167.6,11.78752327,11.60504723,1014.710449,11.8,-1.14,395.9,1.23,576.5,1,1039400,52319,81.03825378
167.9,11.81406498,11.58608341,1014.692566,11.8,-1.15,396,1.23,576.5,1,1052735,52297,81.00878906
167.2,11.86299038,11.56897831,1014.572754,11.8,-1.15,395.9,1.23,576.4,1.04,962710,52281,81.07578278
167.6,12.12660122,11.57439995,1014.507019,11.8,-1.12,395.9,1.23,576.5,1.03,1045264,52288,81.05447388
167.7,12.31302261,11.56348419,1014.528015,11.8,-1.13,395.9,1.23,576.5,1.01,1059327,52328,81.01683807
167.7,12.49691296,11.56073952,1014.571716,11.8,-1.12,395.8,1.23,576.4,0.99,1024210,52309,81.01196289
167.8,12.18666172,11.54654694,1014.57135,11.9,-1.12,395.8,1.23,576.3,1.01,1047509,52229,81.02627563
167.6,12.32018089,11.56345367,1014.574341,11.8,-1.13,395.8,1.23,576.4,1.03,1035671,52294,81.0293808
165.9,12.52519512,11.54961109,1014.667236,11.8,-1.13,395.7,1.23,576.2,1.02,996167,52263,80.98773193
166.1,12.15521717,11.54045486,1014.696899,11.8,-1.13,395.7,1.23,575.1,1.01,1049683,51993,80.67403412
165.7,12.09065056,11.53032398,1014.605042,11.8,-1.13,395.5,1.23,574.8,1,1032717,51914,80.68247223
166.1,12.34346676,11.49773407,1014.653503,11.8,-1.12,395.5,1.22,574.6,1.01,1016214,51997,80.66249847
165.9,12.38720894,11.45656395,1014.593384,11.7,-1.12,395.4,1.22,574.9,0.99,1052586,51866,80.69255829
166,12.09305954,11.43694019,1014.744568,11.7,-1.12,395.3,1.22,574.8,0.98,1022888,51953,80.69711304
166.5,11.94682598,11.40682697,1014.73291,11.8,-1.13,395.3,1.22,575.2,1,1058752,52002,80.71575165
166.7,12.05705357,11.37823772,1014.700073,11.7,-1.12,395.3,1.22,575,1,1013295,51976,80.70983887
165.8,12.06122017,11.37534332,1014.759338,11.7,-1.12,395.3,1.23,574.9,0.98,1057232,51969,80.69991302
165.9,12.14865685,11.37457466,1014.69281,11.7,-1.13,395.5,1.22,574.9,0.98,1040872,51880,80.72215271
166.2,12.31986141,11.33675957,1014.852173,11.7,-1.12,395.3,1.23,575,0.98,1073267,52055,80.74694824
166.5,12.22022438,11.30892849,1014.737488,11.7,-1.12,395.5,1.23,575.1,0.98,1037238,52096,80.74756622
166.4,12.31887436,11.30683613,1014.842102,11.7,-1.12,395.6,1.23,575,0.99,1033601,52009,80.74208832
166.1,12.49282169,11.27714157,1014.700867,11.7,-1.13,395.4,1.23,575.1,1,1072549,52143,80.74510193
167.1,12.63708115,11.25582123,1014.676636,11.7,-1.11,395.4,1.23,575.3,1.01,1075570,52065,80.80562592
167.1,12.67449856,11.2472868,1014.738892,11.6,-1.12,395.4,1.23,575.4,1.01,1051492,52048,80.79504395
166.8,12.6788969,11.19110203,1014.716248,11.6,-1.13,395.3,1.23,575.6,0.99,1070447,52247,80.8239975
167,12.56539631,11.20269871,1014.827576,11.6,-1.12,395.3,1.23,575.6,0.99,1024354,52105,80.8008194
167.1,12.55422878,11.18854237,1014.859497,11.6,-1.13,395.2,1.23,575.3,1,1075167,52265,80.83501434
166.8,12.57790089,11.16193295,1014.804016,11.6,-1.13,395.3,1.23,575.6,1,1008284,52157,80.82640839
167.2,12.73613167,11.13325119,1014.830017,11.6,-1.12,395.3,1.23,575.4,1,1032626,52073,80.79225159
167.1,12.82551289,11.12797737,1014.85437,11.6,-1.12,395.2,1.23,575.5,0.99,1056424,52246,80.85318756
