Power,H,T,P,t1,p1,t2,p2,t4,p4,m4,m_gas,CLCSO
183.6,71.47705078,1.377084017,1028.84729,1.4,-1.35,384.5,1.32,559.5,1.78,1108436,55477,80.78932953
183.8,71.43099213,1.372749329,1028.82373,1.4,-1.35,384.3,1.32,559.3,1.77,1138751,55527,80.80387878
183.8,71.01747131,1.359066367,1028.78833,1.4,-1.35,384.3,1.32,559.4,1.77,1137269,55468,80.78390503
183.7,71.17906189,1.332723737,1028.79187,1.4,-1.35,384.3,1.32,559.3,1.77,1106035,55519,80.79141235
183.6,71.34913635,1.34695673,1028.797241,1.4,-1.34,384.3,1.32,559.2,1.79,1097390,55602,80.7876358
183.3,71.79455566,1.313689351,1028.858643,1.4,-1.34,384.2,1.32,559.1,1.78,1147318,55569,80.80006409
183.7,72.27597809,1.291006088,1028.872314,1.4,-1.34,384.3,1.32,559.1,1.78,1090439,55474,80.78450012
183.6,72.43889618,1.298334241,1028.852295,1.4,-1.34,384.5,1.32,559.1,1.77,1177951,55553,80.7910614
183.7,72.21617889,1.269788742,1028.882324,1.4,-1.34,384.5,1.32,558.9,1.78,1121336,55579,80.78012085
184.4,71.94888306,1.251114845,1028.89856,1.4,-1.35,384.5,1.32,558.9,1.79,1099272,55483,80.80599976
183.6,71.75217438,1.238548398,1028.968506,1.4,-1.34,384.5,1.32,558.9,1.79,1118589,55504,80.76768494
184.1,72.57200623,1.213495255,1028.982178,1.4,-1.34,384.5,1.32,558.9,1.8,1136349,55475,80.78816986
183.6,73.0759201,1.208182454,1029.000366,1.4,-1.34,384.4,1.32,559.1,1.77,1157443,55638,80.79824829
183.7,72.73177338,1.175441861,1029.001221,1.5,-1.34,384.5,1.32,559.1,1.78,1142506,55528,80.78436279
183.8,72.57598877,1.167002916,1029.034668,1.5,-1.34,384.6,1.32,559.3,1.79,1104577,55460,80.79585266
183.6,72.9826889,1.137180209,1028.982422,1.5,-1.35,384.5,1.32,559.3,1.79,1114884,55515,80.77852631
183.7,73.29602814,1.115902662,1028.994019,1.5,-1.34,384.5,1.32,559.3,1.8,1085017,55502,80.80059052
183.9,73.98342896,1.089927554,1029.02832,1.5,-1.35,384.4,1.32,559.1,1.8,1094440,55712,80.82717133
183.8,73.6115799,1.072807789,1029.021606,1.4,-1.34,384.3,1.32,559,1.76,1089923,55521,80.76667023
183.5,73.71640778,1.074720025,1029.064331,1.4,-1.35,384.2,1.32,559,1.76,1088299,55505,80.78369141
183.6,73.83644104,1.047532201,1029.105347,1.4,-1.35,384.1,1.32,558.9,1.78,1137084,55557,80.77734375
183.3,74.06600952,1.02699399,1029.123779,1.4,-1.34,384.1,1.32,558.9,1.79,1144599,55502,80.77338409
183.7,73.86051178,1.013160825,1029.133667,1.4,-1.35,384.1,1.32,558.9,1.8,1070735,55576,80.79110718
184,73.70981598,1.006909132,1029.162964,1.4,-1.34,384.1,1.32,559,1.8,1132639,55473,80.74162292
183.7,74.40866852,0.973778307,1029.184204,1.4,-1.35,384,1.32,559,1.78,1108985,55617,80.77641296
183.9,74.91241455,0.991774797,1029.194946,1.4,-1.35,384.1,1.32,559,1.79,1075025,55687,80.82984161
184.3,74.22891235,0.97765708,1029.241211,1.5,-1.34,384.3,1.32,559.4,1.81,1125501,55719,80.89083099
184.9,73.52252197,0.988740504,1029.253052,1.5,-1.35,384.5,1.32,559.6,1.8,1194550,55704,80.86267853
184.9,73.61499786,0.967506349,1029.237305,1.5,-1.35,384.3,1.32,559.8,1.79,1103006,55835,80.84472656
184.9,74.52641296,0.974527717,1029.203613,1.5,-1.35,384.6,1.32,559.7,1.8,1091758,55719,80.85051727
184.8,74.65956116,0.991290689,1029.217285,1.4,-1.35,384.5,1.32,559.5,1.79,1131347,55734,80.86032867
184.4,74.46653748,1.028651118,1029.256836,1.4,-1.35,384.5,1.32,559.6,1.79,1089831,55698,80.84082031
184.7,74.67800903,1.022997379,1029.292725,1.4,-1.35,384.4,1.32,559.4,1.81,1125313,55700,80.84781647
185,74.75613403,1.036954999,1029.280029,1.3,-1.35,384.4,1.32,559.5,1.79,1106131,55749,80.85339355
184.5,74.48345947,1.042761087,1029.30249,1.3,-1.35,384.3,1.32,559.4,1.78,1077468,55687,80.84174347
184.8,73.76876831,1.048769832,1029.314331,1.4,-1.35,384.3,1.32,559.6,1.81,1148947,55827,80.85683441
184.5,74.15395355,1.049299955,1029.36499,1.3,-1.35,384.2,1.32,559.7,1.78,1091568,55746,80.82824707
184.7,74.86924744,1.05843842,1029.359131,1.3,-1.35,384.2,1.32,559.5,1.8,1083432,55756,80.80432129
184.1,74.95303345,1.031741977,1029.404297,1.2,-1.35,384.2,1.32,559.2,1.8,1107433,55770,80.80715942
185.2,74.62788391,1.0415802,1029.359375,1.3,-1.35,384.1,1.32,559.1,1.76,1129556,55677,80.82389069
185.2,74.68119812,1.036267281,1029.387573,1.3,-1.35,384.1,1.32,559.1,1.81,1113319,55716,80.82585907
184.3,74.54853821,1.054232717,1029.426025,1.3,-1.35,384.2,1.32,559.1,1.79,1126333,55793,80.81937408
184.8,74.05268097,1.072675824,1029.398804,1.3,-1.35,384.2,1.32,559.1,1.79,1144116,55636,80.77919769
184.7,74.66004181,1.074979424,1029.376343,1.2,-1.35,384,1.32,559,1.79,1129614,55690,80.82196045
184.9,74.81748199,1.028394222,1029.369019,1.2,-1.35,384,1.32,559,1.81,1091001,55682,80.81375122
184.9,74.334198,1.01595366,1029.313477,1.2,-1.35,384.1,1.32,559,1.78,1083930,55931,80.92154694
185,74.42171478,1.037398219,1029.333496,1.2,-1.35,384.1,1.32,559.2,1.82,1107870,55859,80.84450531
184.8,74.22065735,1.088680029,1029.384521,1.3,-1.35,384.3,1.32,559.3,1.78,1106165,55844,80.84533691
184.7,74.10269928,1.111911178,1029.41748,1.3,-1.35,384.4,1.32,559.2,1.82,1088185,55942,80.84692383
184.9,74.48677063,1.099844813,1029.429565,1.2,-1.36,384.4,1.32,559.2,1.77,1125710,55775,80.83271027
185.3,74.2829361,1.086841464,1029.484497,1.2,-1.35,384.3,1.32,559.4,1.78,1111886,55936,80.95661163
185.3,73.87266541,1.096932411,1029.491577,1.2,-1.35,384.3,1.32,559.7,1.79,1129942,55915,80.87987518
185.6,73.65518188,1.099383712,1029.483887,1.3,-1.36,384.3,1.32,559.2,1.8,1120079,55849,80.86914825
185.1,73.6214447,1.118568778,1029.490356,1.3,-1.35,384.3,1.32,558.7,1.81,1097528,55769,80.81439209
185.4,73.39252472,1.111261964,1029.488403,1.3,-1.35,384.3,1.32,558.6,1.79,1139644,55855,80.8795166
185,73.2673645,1.108685493,1029.538208,1.4,-1.35,384.5,1.32,558.7,1.79,1106470,55744,80.84448242
184.8,73.53037262,1.124431729,1029.512451,1.3,-1.35,384.5,1.32,558.5,1.79,1124444,55766,80.8245163
185.3,73.57208252,1.15348053,1029.579468,1.3,-1.35,384.5,1.32,558.5,1.79,1134455,55720,80.80669403
184.4,73.15813446,1.170586824,1029.598145,1.3,-1.36,384.5,1.32,558.4,1.8,1085555,55780,80.84103394
184.5,73.01105499,1.184408069,1029.612915,1.4,-1.36,384.5,1.32,558.4,1.8,1134380,55817,80.83049774
185.1,72.83282471,1.140469432,1029.603027,1.4,-1.36,384.5,1.32,558.3,1.79,1125182,55831,80.81787872
185.6,73.29180908,1.144572139,1029.610107,1.4,-1.36,384.5,1.32,558.2,1.77,1089385,55754,80.84628296
185,73.21936035,1.133849502,1029.664429,1.4,-1.36,384.5,1.32,558.4,1.82,1090870,55622,80.81249237
190.7,73.71006775,1.147518277,1029.669312,1.4,-1.39,384.6,1.34,559,1.82,1156595,56852,81.35973358
197.6,72.78257751,1.087731957,1029.738037,1.4,-1.47,385.9,1.38,558.7,1.91,1148503,58301,81.83732605
207.6,73.07157135,1.121443391,1029.745605,1.4,-1.54,388.2,1.42,556.3,1.95,1250728,60034,82.63407135
216.8,73.15616608,1.096167803,1029.701782,1.4,-1.62,390.4,1.47,554,2.04,1296450,62113,83.27250671
226.6,73.22277832,1.05481267,1029.734131,1.4,-1.69,392.8,1.51,552.1,2.13,1331044,63796,83.88197327
233.7,73.1414566,1.070953965,1029.724121,1.3,-1.77,395.3,1.55,549.8,2.22,1317950,65492,84.40544891
243.4,73.35799408,1.100887299,1029.72644,1.3,-1.85,397.8,1.59,548.6,2.31,1346764,67260,84.93384552
251.1,73.17341614,1.134102821,1029.746338,1.4,-1.94,400.4,1.62,548.1,2.42,1378810,68983,85.43099976
259.5,73.29917908,1.118196249,1029.779297,1.4,-2.03,403.4,1.67,546.9,2.57,1390653,70679,86.18454742
266.9,73.23762512,1.107052326,1029.820923,1.4,-2.12,406.3,1.71,545.5,2.67,1465163,72206,86.86688995
275.6,73.63026428,1.070138812,1029.838257,1.4,-2.24,409.2,1.76,544.4,2.82,1541864,74343,87.59777069
285.7,74.19490814,1.08503139,1029.810547,1.4,-2.35,412.4,1.8,544.1,2.97,1521309,76610,88.29278564
293.6,74.12184143,1.084549665,1029.801147,1.4,-2.44,415.5,1.84,544.4,3.13,1577239,78215,88.89941406
301.1,73.76696014,1.082883835,1029.847046,1.4,-2.53,418.9,1.88,545.5,3.22,1631187,80195,89.57665253
307.3,73.50895691,1.061025262,1029.80896,1.4,-2.57,421.9,1.9,547.5,3.29,1613004,81762,90.90203094
312,73.62648773,1.071620345,1029.882202,1.4,-2.58,424.2,1.91,552.9,3.3,1570143,82925,92.64573669
310.2,73.70087433,1.084782362,1029.831299,1.5,-2.57,425.2,1.91,554.9,3.3,1642269,82527,92.24033356
309,74.32454681,1.090301633,1029.870728,1.5,-2.57,425.5,1.91,554.1,3.29,1582616,82180,91.73135376
307.8,73.55260468,1.107398391,1029.905151,1.5,-2.58,425.8,1.9,553,3.31,1586344,81789,91.31297302
306.3,73.61539459,1.114605427,1029.900513,1.5,-2.58,426,1.9,551.7,3.32,1651979,81652,91.01062012
306.2,72.91822052,1.118659377,1029.937012,1.5,-2.57,425.9,1.9,550.7,3.29,1627964,81315,90.71140289
305.5,73.14685059,1.112102866,1029.9375,1.5,-2.57,425.9,1.9,550.1,3.31,1613313,81276,90.49394226
304.8,73.5858078,1.136459589,1029.955444,1.5,-2.57,425.8,1.9,549.6,3.31,1631205,81053,90.37239838
304.3,73.42679596,1.146602035,1029.981323,1.4,-2.57,425.7,1.9,549.2,3.29,1605952,81170,90.29695129
303.4,73.63648224,1.166482449,1030.033447,1.5,-2.57,425.7,1.9,548.8,3.3,1658336,80947,90.11240387
304.1,73.34895325,1.195523381,1030.003296,1.5,-2.58,425.8,1.9,548.4,3.31,1602418,80769,90.02639771
303.3,73.65769196,1.203861594,1030.00415,1.5,-2.58,425.9,1.9,547.9,3.29,1596733,80831,89.95310974
303.4,73.38421631,1.202108383,1029.993286,1.5,-2.58,425.9,1.9,547.7,3.29,1618323,80906,89.97327423
303,73.39970398,1.196715713,1030.05957,1.5,-2.57,425.9,1.9,547.7,3.3,1630748,80738,89.97112274
303.5,73.5450058,1.230998635,1030.071655,1.4,-2.57,426,1.9,547.7,3.28,1630028,80762,89.93790436
303.4,73.38106537,1.234469533,1030.055176,1.5,-2.57,425.9,1.9,547.6,3.29,1666821,80827,89.95115662
303.9,73.21180725,1.246377349,1030.064453,1.5,-2.57,426,1.9,547.8,3.31,1610728,80789,89.974823
303.2,73.83042145,1.241984963,1030.099121,1.5,-2.57,426,1.9,547.9,3.28,1653024,80783,89.97932434
303.9,73.75080872,1.245677233,1030.120605,1.5,-2.57,426,1.9,548.2,3.31,1603919,80774,90.02185822
303,74.145401,1.23819983,1030.119507,1.5,-2.56,426.1,1.9,548.4,3.29,1623895,80959,90.05428314
305,73.32494354,1.21832633,1030.135132,1.5,-2.57,426.1,1.9,548.5,3.31,1670859,81089,90.19561768
305,73.32920837,1.233510613,1030.115234,1.4,-2.57,426.2,1.9,548.8,3.29,1663689,80990,90.20352936
303.9,73.15671539,1.235538721,1030.130615,1.5,-2.57,426.2,1.9,548.9,3.3,1670684,80978,90.11740112
304.4,73.81297302,1.248912096,1030.134521,1.5,-2.57,426.2,1.9,548.9,3.3,1578354,80827,90.12426758
304.7,73.64651489,1.253027081,1030.176025,1.5,-2.57,426.3,1.9,548.7,3.31,1581625,80887,90.15790558
303.8,72.9212265,1.27716732,1030.179321,1.5,-2.58,426.4,1.9,548.7,3.31,1589414,81119,90.08181763
303.6,72.79227448,1.277723908,1030.151611,1.5,-2.57,426.5,1.9,548.5,3.32,1693303,80985,90.06848907
303.1,72.46922302,1.289610744,1030.16748,1.6,-2.57,426.5,1.9,548.6,3.3,1640250,80916,90.08159637
304.4,73.65047455,1.263411522,1030.143555,1.5,-2.56,426.5,1.9,548.6,3.31,1641446,81133,90.19120789
303.7,73.67687988,1.273375273,1030.209106,1.5,-2.57,426.3,1.9,549,3.29,1588821,81012,90.1115799
304.9,73.27796173,1.266345739,1030.181885,1.5,-2.56,426.4,1.9,549.8,3.31,1628983,81124,90.36854553
305.1,73.37468719,1.276126266,1030.134521,1.5,-2.57,426.4,1.9,549.8,3.3,1589911,81156,90.33132935
304.4,74.18403625,1.279901743,1030.192139,1.5,-2.57,426.3,1.9,550,3.32,1599090,81032,90.2654953
303.7,73.54624939,1.277290583,1030.138306,1.5,-2.57,426.2,1.9,549.5,3.29,1658002,80724,90.02183533
303.8,73.13105011,1.281049609,1030.208984,1.5,-2.57,426.2,1.9,549,3.3,1590776,80854,90.01600647
303.9,73.51418304,1.279106736,1030.205322,1.4,-2.57,426.1,1.9,549.1,3.3,1569255,81010,89.99105835
303.5,73.43275452,1.2813766,1030.245239,1.5,-2.57,426.1,1.9,549.3,3.28,1656475,80867,90.04237366
303.9,73.51560974,1.312892199,1030.221558,1.4,-2.56,426.1,1.9,549.3,3.29,1622109,81063,90.14873505
305,73.02793884,1.29919827,1030.254395,1.4,-2.57,426.1,1.9,549.7,3.29,1670480,81026,90.2117691
304.5,72.53973389,1.30649066,1030.286377,1.5,-2.57,426.1,1.9,549.6,3.3,1648554,81078,90.15485382
304,73.25498199,1.338659763,1030.311279,1.5,-2.57,426.2,1.9,549.5,3.3,1599561,80796,90.09972382
304.8,72.77258301,1.333108187,1030.285645,1.5,-2.57,426.3,1.9,549.4,3.3,1613677,80875,90.14272308
304.6,73.03656006,1.356163859,1030.290405,1.5,-2.57,426.3,1.9,549.4,3.31,1619681,81160,90.16451263
304.5,72.89776611,1.357286215,1030.281738,1.6,-2.57,426.5,1.9,549.3,3.29,1647267,81018,90.16158295
304.1,73.25444794,1.37600255,1030.299072,1.5,-2.58,426.4,1.9,549.3,3.31,1646721,80981,90.14466095
304,72.65329742,1.381646752,1030.317627,1.6,-2.57,426.5,1.9,549.4,3.29,1633474,80913,90.15577698
303.7,73.10830688,1.37585628,1030.306519,1.5,-2.57,426.6,1.9,549.3,3.3,1584643,80962,90.12402344
303.4,73.52359772,1.36256206,1030.311523,1.5,-2.57,426.4,1.9,549.5,3.28,1607547,80807,90.08950806
303.8,73.18479156,1.389041185,1030.272705,1.5,-2.57,426.5,1.9,549.3,3.3,1614485,80927,90.11614227
304.3,72.59114838,1.384424567,1030.244263,1.5,-2.57,426.5,1.9,549.4,3.33,1593971,81036,90.0996933
304.8,72.79364014,1.393636346,1030.245239,1.5,-2.58,426.4,1.9,549.6,3.29,1626557,80920,90.10089874
303.9,72.47651672,1.396742225,1030.319702,1.5,-2.57,426.3,1.9,549.7,3.3,1648872,80900,90.0943222
303.9,73.01311493,1.412813306,1030.281982,1.6,-2.58,426.5,1.9,549.8,3.31,1554427,81005,90.12727356
304.2,72.88470459,1.4152987,1030.249756,1.6,-2.57,426.5,1.9,549.6,3.33,1604925,80962,90.14285278
304.1,72.72196198,1.427656531,1030.256836,1.7,-2.57,426.6,1.9,549.4,3.31,1556041,80899,90.13526917
304,72.75206757,1.416027546,1030.320313,1.7,-2.57,426.8,1.9,549.5,3.3,1645510,80848,90.18921661
304.5,72.63214111,1.445714831,1030.325439,1.6,-2.56,426.6,1.9,550,3.29,1622053,81023,90.27427673
304,72.33692932,1.453068137,1030.320313,1.6,-2.58,426.6,1.9,550.1,3.28,1625506,80849,90.17084503
303.9,72.0652771,1.43561697,1030.296143,1.5,-2.56,426.5,1.9,550.3,3.3,1622676,80932,90.22673798
303.4,71.71625519,1.44325006,1030.287964,1.5,-2.57,426.4,1.9,550.2,3.29,1663955,80909,90.10015869
304,71.92593384,1.454009891,1030.262085,1.5,-2.58,426.5,1.9,550.1,3.3,1625694,80928,90.10463715
303.9,71.11215973,1.454634428,1030.244019,1.5,-2.57,426.5,1.9,549.9,3.29,1627256,80857,90.10249329
304.1,70.76408386,1.459009051,1030.251587,1.4,-2.58,426.4,1.9,549.9,3.32,1648025,80972,90.08835602
304.8,70.97849274,1.443025231,1030.242798,1.5,-2.58,426.6,1.9,549.9,3.31,1598457,80965,90.09337616
304,71.40991974,1.460983634,1030.233887,1.4,-2.57,426.5,1.9,550.1,3.31,1645272,80793,90.14377594
304.1,70.88014984,1.462008238,1030.236206,1.5,-2.57,426.4,1.9,550.1,3.3,1634058,80889,90.09723663
304.3,70.36270142,1.443650126,1030.263428,1.4,-2.57,426.6,1.9,549.8,3.3,1578275,80898,90.06308746
304,70.29211426,1.453943729,1030.305298,1.5,-2.58,426.5,1.9,549.9,3.29,1580939,80879,90.05485535
304.1,70.06951904,1.457734466,1030.303101,1.5,-2.57,426.6,1.9,549.8,3.29,1655710,80842,90.06877899
304.3,70.19441986,1.459349036,1030.277954,1.5,-2.57,426.6,1.9,550,3.31,1640097,80895,90.11080933
304.2,70.75756073,1.483781576,1030.28064,1.6,-2.57,426.7,1.9,549.9,3.29,1625514,80927,90.13089752
304.5,70.40171814,1.483429193,1030.312744,1.7,-2.58,426.8,1.9,550.1,3.3,1608087,80964,90.18860626
303.9,70.54161072,1.502103209,1030.300659,1.7,-2.56,427.1,1.9,549.9,3.3,1643754,80860,90.19071198
303.8,70.77720642,1.512400389,1030.280884,1.7,-2.58,427.1,1.9,550.2,3.29,1627534,80996,90.20448303
303.9,70.48806,1.518954635,1030.304688,1.7,-2.58,427.2,1.9,550,3.31,1613721,80827,90.19449615
304.1,69.98247528,1.524949431,1030.261719,1.6,-2.57,427,1.9,550,3.28,1606213,80902,90.14602661
304.2,70.36564636,1.534372687,1030.302124,1.6,-2.58,426.9,1.9,549.9,3.33,1674149,81099,90.13637543
303.8,70.71951294,1.543454528,1030.239258,1.6,-2.57,426.9,1.9,549.9,3.29,1595049,80971,90.12349701
303.7,70.63679504,1.522824526,1030.198853,1.6,-2.57,427,1.9,549.8,3.27,1620925,80897,90.11865997
304.6,71.0536499,1.545912504,1030.16272,1.7,-2.56,427,1.9,549.8,3.31,1631388,80895,90.14594269
304,71.76711273,1.551441669,1030.190308,1.7,-2.57,427.1,1.9,549.9,3.3,1640014,80989,90.14768219
303.2,71.80157471,1.558427811,1030.209839,1.6,-2.57,427.2,1.9,549.7,3.32,1616250,80815,90.11424255
304.6,71.64080048,1.569574356,1030.220581,1.7,-2.58,427.2,1.9,549.8,3.29,1576340,80977,90.17990875
304.6,72.28593445,1.576424003,1030.154053,1.7,-2.57,427.2,1.9,549.7,3.3,1585365,81093,90.19638062
304,71.77310181,1.573131084,1030.271973,1.7,-2.57,427.2,1.9,549.8,3.3,1697130,81030,90.19934082
304.3,71.98956299,1.584051609,1030.25354,1.7,-2.57,427.3,1.9,549.8,3.3,1597280,80956,90.19033051
304.4,72.60446167,1.573777676,1030.262085,1.7,-2.56,427.2,1.9,549.6,3.28,1591054,80982,90.18971252
304.2,73.38466644,1.582993627,1030.20874,1.7,-2.57,427.2,1.9,550,3.28,1632627,81007,90.22584534
303.9,73.12348175,1.588481426,1030.211548,1.7,-2.57,427.1,1.9,549.8,3.31,1604987,80942,90.17720795
303.8,72.36005402,1.595025182,1030.263062,1.7,-2.56,427.1,1.9,549.9,3.3,1642629,80941,90.21026611
304.3,72.6798172,1.628349543,1030.280029,1.7,-2.57,427.1,1.9,549.8,3.29,1654284,80996,90.18775177
303.9,72.45159149,1.628377914,1030.2229,1.7,-2.57,427.2,1.9,549.7,3.28,1602429,80823,90.18598938
304,72.40678406,1.626784682,1030.264771,1.7,-2.56,427.1,1.9,549.6,3.29,1696962,80968,90.15979767
304,72.18286133,1.632858872,1030.242188,1.7,-2.57,427.3,1.9,549.5,3.29,1615629,81167,90.19036865
304.1,72.36514282,1.632571936,1030.235474,1.8,-2.56,427.2,1.9,549.6,3.3,1613768,81055,90.1802063
303.9,72.29159546,1.651644349,1030.161621,1.8,-2.57,427.4,1.9,549.8,3.28,1639821,80964,90.23252869
304.1,72.07010651,1.66959393,1030.174927,1.8,-2.57,427.6,1.9,549.7,3.3,1640802,80895,90.18042755
303.9,72.26674652,1.666303754,1030.236328,1.8,-2.57,427.6,1.9,549.5,3.29,1586301,80995,90.19335175
303.9,72.24525452,1.687655807,1030.179077,1.8,-2.57,427.5,1.9,549.7,3.29,1634017,80825,90.21839905
303.8,72.67811584,1.6831249,1030.158936,1.8,-2.57,427.4,1.9,549.9,3.3,1617511,80869,90.19958496
303.6,72.55859375,1.685688376,1030.200439,1.8,-2.56,427.5,1.9,549.6,3.31,1623928,80989,90.18060303
303.9,72.57407379,1.681482434,1030.201904,1.8,-2.57,427.6,1.9,549.7,3.3,1618498,80853,90.18792725
303.9,71.6053009,1.701768875,1030.21228,1.8,-2.57,427.5,1.9,549.7,3.28,1592893,80886,90.19406891
304.2,70.66869354,1.729516029,1030.206177,1.9,-2.57,427.6,1.9,549.7,3.28,1628125,81155,90.26020813
304.1,70.04801941,1.743605494,1030.193237,1.9,-2.56,427.6,1.9,549.6,3.28,1561833,80958,90.25495148
304.1,70.46317291,1.806830883,1030.185669,1.9,-2.57,427.5,1.9,549.9,3.31,1610202,80934,90.25483704
303.6,71.1062851,1.811623573,1030.200439,1.9,-2.55,427.5,1.9,549.9,3.3,1593749,80906,90.2678299
303.9,71.11361694,1.826385021,1030.22583,2,-2.55,427.5,1.9,550.1,3.3,1652114,81047,90.28674316
304,70.77867126,1.835312128,1030.161011,2,-2.56,427.7,1.9,550.5,3.29,1653579,80749,90.30167389
303.5,70.58465576,1.915345073,1030.169434,2,-2.55,427.5,1.9,550.4,3.29,1661094,80938,90.31195831
304.3,70.44864655,2.022850513,1030.196045,1.9,-2.56,427.5,1.9,550.5,3.3,1628687,80921,90.30393982
297.1,69.96207428,2.112044573,1030.214478,2,-2.53,427.3,1.88,550,3.25,1615397,79591,89.5995636
288.9,69.48170471,2.188291073,1030.263672,2,-2.41,425.3,1.83,546.1,3.09,1559835,77287,88.8147049
281.9,69.10637665,2.231812477,1030.247681,1.9,-2.37,423.4,1.81,544.9,3.04,1610685,76103,88.35530853
269,68.69573212,2.255710125,1030.237427,1.9,-2.2,420.3,1.74,542.9,2.83,1495109,72949,87.32046509
255.5,69.13419342,2.276975632,1030.273682,1.9,-2.05,416.4,1.67,542.7,2.62,1494200,70160,86.21035004
243.5,69.31319427,2.308409452,1030.336304,2,-1.89,412.1,1.61,543.9,2.44,1405012,67396,85.122612
231,69.16590881,2.341599703,1030.232056,2,-1.79,407.9,1.55,544.5,2.25,1388398,64775,84.31388855
218.1,69.37548828,2.301097155,1030.276733,2,-1.66,404.1,1.49,544.9,2.15,1279818,62263,83.50985718
206.6,69.26437378,2.352516413,1030.234375,2,-1.57,400.4,1.44,546.3,2.02,1251094,59833,82.62316895
194.8,68.66577911,2.457890987,1030.254395,2,-1.47,396.6,1.38,548.2,1.92,1194446,57496,81.72586823
183.3,68.70863342,2.438103676,1030.204102,2.1,-1.37,393.1,1.33,550.8,1.83,1097603,55308,80.81219482
176.5,68.81756592,2.438292265,1030.244385,2.1,-1.29,389.5,1.29,554.1,1.75,1131282,53822,79.92700958
178.3,68.80500031,2.457499743,1030.282593,2.1,-1.29,387.4,1.29,558.4,1.72,1082819,54409,80.40449524
180.6,69.10765839,2.433826923,1030.254272,2.1,-1.31,386.7,1.3,561.1,1.75,1112726,54600,80.53658295
181.3,69.29399109,2.441993952,1030.272949,2.1,-1.33,386.4,1.31,562,1.77,1129480,55124,80.69025421
182.6,69.07771301,2.453104973,1030.317383,2.1,-1.33,386.4,1.31,562,1.78,1086736,55327,80.73230743
183.7,68.96742249,2.463502407,1030.282471,2.1,-1.34,386.5,1.32,562,1.79,1101438,55435,80.76490784
184.8,68.77400208,2.459549904,1030.275146,2.2,-1.35,386.5,1.32,561.7,1.78,1172266,55680,80.87422943
184.5,69.03739166,2.480289698,1030.328979,2.1,-1.35,386.6,1.32,561.4,1.81,1075133,55671,80.82873535
185.2,68.80993652,2.509982347,1030.301147,2.1,-1.36,386.5,1.32,561.2,1.79,1161517,55816,80.88123322
185.3,68.79029846,2.489703178,1030.346802,2,-1.36,386.5,1.33,561.2,1.78,1132563,55808,80.92037964
186.2,68.39686584,2.484379768,1030.36377,2,-1.37,386.4,1.33,560.8,1.8,1126187,56074,80.9598465
187.5,68.66148376,2.4845016,1030.352539,2.1,-1.38,386.6,1.33,561,1.8,1127540,56233,81.06600189
187.7,68.73397827,2.496982574,1030.366577,2,-1.38,386.8,1.33,560.6,1.82,1159872,56173,81.02702332
186.6,69.17801666,2.514792204,1030.391479,2.1,-1.37,386.9,1.33,560,1.81,1104913,56180,80.93170929
185.9,68.81850433,2.547151566,1030.384766,2.1,-1.38,386.8,1.33,559.2,1.83,1147251,55932,80.90032196
186.3,68.81600189,2.546997786,1030.393066,2,-1.37,386.5,1.33,558.6,1.82,1154619,55919,80.89156342
186.2,68.95037079,2.523211241,1030.4104,2.1,-1.37,386.3,1.33,558.7,1.82,1284438,56025,81.00263977
185.4,69.2731781,2.526814699,1030.404785,2.1,-1.38,386.3,1.33,558.6,1.82,1088519,55879,80.88143921
186.4,68.71076965,2.559231281,1030.413452,2.2,-1.37,386.3,1.33,558.4,1.83,1170502,55903,80.9121933
186.4,68.88389587,2.551299095,1030.424194,2.2,-1.37,386.2,1.33,558.2,1.8,1155579,55952,80.95529938
185.4,68.57461548,2.52295804,1030.460327,2.1,-1.37,386.2,1.33,558,1.82,1176673,55761,80.82572174
185.1,68.41603851,2.57198,1030.428467,2.1,-1.36,385.9,1.33,557.7,1.83,1121439,55667,80.71968842
183.1,68.21648407,2.608646154,1030.425781,2.2,-1.35,385.8,1.32,557,1.81,1106138,55375,80.58508301
183.2,68.40352631,2.638825178,1030.482422,2.2,-1.35,385.7,1.32,556.9,1.77,1115862,55401,80.67923737
183.1,68.51945496,2.683488369,1030.469604,2.2,-1.35,385.5,1.32,557.2,1.8,1134645,55570,80.70745087
183.6,68.36845398,2.686771393,1030.49585,2.2,-1.35,385.4,1.32,557.5,1.77,1109683,55449,80.71297455
183.3,68.00176239,2.684700966,1030.463013,2.2,-1.35,385.4,1.32,557.7,1.81,1129575,55499,80.71327209
185.5,68.13348389,2.697439671,1030.483765,2.1,-1.35,385.5,1.32,557.8,1.77,1168006,55566,80.89646912
184.3,67.8735733,2.692618608,1030.434326,2.2,-1.35,385.5,1.32,558.2,1.78,1115284,55604,80.73034668
185,67.75576019,2.728560448,1030.442017,2.2,-1.35,385.4,1.32,558.3,1.79,1097818,55708,80.82744598
184.7,67.77635193,2.743692636,1030.432983,2.3,-1.36,385.6,1.32,558.4,1.78,1151660,55666,80.77893066
184.6,67.65866089,2.742168665,1030.43396,2.3,-1.36,385.7,1.32,558.7,1.82,1131529,55652,80.80887604
184.3,67.93803406,2.743942261,1030.485596,2.3,-1.36,385.6,1.32,558.6,1.81,1125904,55729,80.7828064
184.3,68.15168762,2.770872355,1030.456421,2.4,-1.36,385.7,1.32,558.4,1.81,1150343,55505,80.72342682
184.2,67.40794373,2.832058668,1030.45459,2.4,-1.36,385.7,1.32,558.2,1.79,1151512,55447,80.7082901
